Name,File,agree,consc,extra,humility,narc,neuro,openn
Christophe Beck,Christophe Beck - ECL.txt,4.308000087738037,4.595999717712402,4.721999645233154,3.6780002117156982,4.380000114440918,2.7660000324249268,4.421999931335449
Fabrizio Freda,Fabrizio Freda - EL.txt,3.81000018119812,4.481999397277832,4.368000030517578,3.9240002632141113,4.038000106811523,3.0480000972747803,4.188000202178955
Ron O_Hanley,Ron O_Hanley - STT.txt,4.427999973297119,3.372000217437744,4.254000663757324,4.0980000495910645,3.9000000953674316,2.9760000705718994,4.1579999923706055
Donald Macpherson,Donald Macpherson - GWW.txt,4.529999732971191,3.5400002002716064,4.2779998779296875,4.206000328063965,3.5879998207092285,2.819999933242798,4.043999671936035
Leon Topalian,Leon Topalian - NUE.txt,4.259999752044678,3.072000026702881,4.206000328063965,3.8459999561309814,4.067999839782715,2.813999891281128,3.311999797821045
Scott Smith,Scott Smith - VTRS.txt,4.9019999504089355,2.5319998264312744,4.169999599456787,3.7079997062683105,4.026000022888184,2.7300000190734863,3.2339999675750732
Dave Bozeman,Dave Bozeman - CHRW.txt,3.9179999828338623,4.182000160217285,4.296000003814697,3.8519997596740723,4.4760003089904785,3.258000135421753,4.164000034332275
Jenny Parmentier,Jenny Parmentier - PH.txt,4.3919997215271,4.211999893188477,4.590000152587891,4.127999782562256,4.188000202178955,2.8440003395080566,4.296000003814697
Calvin Butler,Calvin Butler - EXC.txt,4.3979997634887695,2.952000141143799,4.139999866485596,3.9179999828338623,3.252000093460083,2.952000141143799,3.299999952316284
Carol Tome,1Carol Tome - UPS.txt,4.5,3.623999834060669,4.440000057220459,4.0920000076293945,4.0199995040893555,2.766000270843506,3.809999942779541
William Hornbuckle,William Hornbuckle - MGM.txt,4.265999794006348,4.338000297546387,4.46999979019165,3.3600001335144043,3.797999858856201,2.7960000038146973,3.876000165939331
Steve Squeri,Steve Squeri - AXP.txt,4.4160003662109375,3.75600004196167,4.446000099182129,4.067999839782715,3.8340001106262207,2.934000015258789,3.3959999084472656
Ted Pick,Ted Pick - MS.txt,3.9000000953674316,4.824000358581543,4.109999656677246,3.186000108718872,4.595999717712402,3.5460000038146973,5.064000129699707
Tim Donahue,Tim Donahue - CCK.txt,4.331999778747559,3.438000202178955,4.109999656677246,3.947999954223633,3.9840004444122314,2.93999981880188,3.6480000019073486
Phil Gallagher,Phil Gallagher - AVT.txt,4.800000190734863,3.05400013923645,4.48199987411499,4.2779998779296875,3.6540000438690186,2.6039998531341553,3.894000291824341
Karla Lewis,1Karla Lewis - RS.txt,4.6620001792907715,4.631999969482422,4.308000087738037,4.001999855041504,4.362000465393066,3.132000207901001,4.559999942779541
Christian Ulbrich,Christian Ulbrich - JLL.txt,4.8420000076293945,4.037999629974365,4.46999979019165,4.2179999351501465,3.9660000801086426,2.748000144958496,4.265999794006348
Chris Boerner,Chris Boerner - BMY.txt,4.109999656677246,4.973999977111816,4.50600004196167,3.6060001850128174,4.854000091552734,3.186000108718872,4.2179999351501465
Brian Roberts,Brian Roberts - CMCSA.txt,4.344000339508057,4.242000102996826,4.0980000495910645,3.9720001220703125,4.50600004196167,3.138000011444092,4.056000232696533
Brian Moynihan,Brian Moynihan - BAC.txt,4.109999656677246,3.384000062942505,3.9839999675750732,4.061999797821045,3.5099997520446777,3.311999797821045,3.6480000019073486
Hal Lawton,Hal Lawton - TSCO.txt,4.265999794006348,4.182000160217285,4.458000183105469,3.5820000171661377,4.47599983215332,2.8259999752044678,4.254000186920166
Matthew C. Lucey,Matthew C. Lucey - PBF.txt,4.145999908447266,4.151999473571777,3.929999828338623,3.9720001220703125,4.2179999351501465,3.2279999256134033,3.7380001544952393
Judy Marks,1Judy Marks - OTIS.txt,4.565999984741211,3.6480000019073486,4.248000144958496,3.881999969482422,4.2960004806518555,2.5440001487731934,3.6599998474121094
Michel Khalaf,Michel Khalaf - MET.txt,4.559999942779541,3.7079997062683105,4.710000038146973,3.9120001792907715,5.177999973297119,2.742000102996826,3.8400001525878906
Jennifer Rumsey,1Jennifer Rumsey - CMI.txt,4.529999732971191,4.073999881744385,4.763999938964844,3.6419997215270996,4.247999668121338,2.7719998359680176,4.187999725341797
Chris Swift,Chris Swift - HIG.txt,4.133999824523926,4.253999710083008,4.661999702453613,3.702000141143799,4.122000217437744,2.9040000438690186,4.056000232696533
Sephanie Ferris,1Sephanie Ferris - FIS.txt,4.056000232696533,4.434000015258789,4.038000106811523,3.1019999980926514,4.4760003089904785,3.444000244140625,4.464000225067139
Rob Davis,Rob Davis - MRK.txt,4.716000556945801,4.349999904632568,4.769999980926514,3.504000186920166,4.7220001220703125,2.7240002155303955,4.050000190734863
Samuel Hazen,Samuel Hazen - HCA.txt,3.815999984741211,5.250000476837158,4.811999797821045,3.563999891281128,4.404000282287598,3.2279999256134033,4.296000003814697
Mark Millett,Mark Millett - STLD.txt,4.7220001220703125,3.4800000190734863,4.368000030517578,3.7680001258850098,3.359999895095825,2.741999864578247,3.9780001640319824
Christopher O_Herlihy,Christopher O_Herlihy - ITW.txt,4.8480000495910645,2.502000093460083,4.223999977111816,3.7680001258850098,3.5460000038146973,2.3519999980926514,3.3419997692108154
Brian Doubles,Brian Doubles - SYF.txt,4.386000156402588,4.37399959564209,3.9839999675750732,3.3359999656677246,4.787999629974365,2.814000129699707,4.1579999923706055
Kenny Wilson,Kenny Wilson - JBL.txt,4.211999893188477,4.829999923706055,4.223999977111816,3.690000057220459,4.446000099182129,2.994000196456909,4.182000160217285
Sanjay Mehrotra,Sanjay Mehrotra - MU.txt,4.470000267028809,3.3239998817443848,4.458000183105469,3.7799999713897705,4.307999610900879,2.8499999046325684,3.797999858856201
James Quincey,James Quincey - KO.txt,4.0920000076293945,3.9179999828338623,4.259999752044678,4.067999839782715,4.248000144958496,3.1559998989105225,3.797999858856201
Brad Beckham,Brad Beckham - ORLU.txt,4.734000205993652,4.6620001792907715,4.7220001220703125,3.74399995803833,4.085999965667725,2.700000047683716,4.343999862670898
Kevin Lobo,Kevin Lobo - SYK.txt,3.504000186920166,4.980000019073486,4.590000152587891,3.8519999980926514,4.3979997634887695,3.6599998474121094,4.6080002784729
John Wren,John Wren - OMC.txt,4.199999809265137,3.9179999828338623,4.49399995803833,3.80400013923645,3.80400013923645,3.1019999980926514,3.744000196456909
Joseph Zubretsky,Joseph Zubretsky - MOH.txt,3.8279998302459717,4.836000442504883,4.914000034332275,3.5400002002716064,4.019999980926514,3.138000011444092,4.008000373840332
Ed Bastian,Ed Bastian - DAL.txt,4.085999965667725,3.8399996757507324,4.319999694824219,4.001999855041504,4.205999851226807,3.059999942779541,4.307999610900879
Jack Fusco,Jack Fusco - LNG.txt,4.415999889373779,4.800000190734863,4.734000205993652,3.623999834060669,4.404000282287598,2.6760001182556152,4.440000057220459
John Zillmer,John Zillmer - ARMK.txt,4.758000373840332,3.0899999141693115,4.176000118255615,3.677999973297119,4.254000186920166,2.5139999389648438,3.197999954223633
Bob Jordan,Bob Jordan - LUV.txt,4.427999973297119,3.9000000953674316,4.734000205993652,3.9599997997283936,4.338000297546387,2.9579999446868896,4.050000190734863
Michael Rapino,Michael Rapino - LYV.txt,3.5820000171661377,4.638000011444092,4.613999843597412,4.0980000495910645,4.085999965667725,3.299999952316284,3.9000003337860107
Bill Rogers,Bill Rogers - TFC.txt,4.835999965667725,3.6720001697540283,4.254000186920166,3.8519999980926514,3.6599998474121094,2.7360000610351562,4.067999839782715
Lynn Good,1Lynn Good - DUK.txt,3.9900002479553223,3.74399995803833,3.9539999961853027,3.7139999866485596,4.0320000648498535,3.0899999141693115,3.7139999866485596
James Farley,James Farley - F.txt,4.259999752044678,2.8440001010894775,4.254000186920166,3.815999984741211,3.9660000801086426,2.8980002403259277,3.3480000495910645
Jon Vander Ark,Jon Vander Ark - RSG.txt,4.421999931335449,3.7019996643066406,4.098000526428223,4.026000022888184,3.7739996910095215,2.7179999351501465,3.863999843597412
Donnie King,Donnie King - TSN.txt,4.4160003662109375,4.835999965667725,4.428000450134277,3.762000322341919,3.7079997062683105,2.429999828338623,4.325999736785889
Lourenco Goncalves,Lourenco Goncalves - CLF.txt,4.727999687194824,3.4080002307891846,4.127999782562256,3.67199969291687,3.7080001831054688,2.5859999656677246,3.5940003395080566
Steve Cahillane,Steve Cahillane - K.txt,4.817999839782715,3.0179998874664307,3.7920002937316895,3.5160000324249268,3.75600004196167,2.7300000190734863,3.6480000019073486
John Engel,John Engel - WCC.txt,4.410000324249268,3.995999813079834,4.51200008392334,4.050000190734863,4.314000129699707,2.927999973297119,4.452000141143799
Tom Kingsbury,Tom Kingsbury - KSS.txt,4.145999908447266,4.572000026702881,4.350000381469727,3.570000171661377,3.9000000953674316,2.9819998741149902,4.698000431060791
Joseph Dominguez,Joseph Dominguez - CEG.txt,4.410000324249268,3.6599998474121094,4.650000095367432,3.8459999561309814,3.552000045776367,3.1019999980926514,3.881999969482422
Wilfred Chiang,Wilfred Chiang - PAGP.txt,4.2179999351501465,4.151999473571777,4.236000061035156,3.5999999046325684,4.056000232696533,2.693999767303467,4.055999755859375
Tim Go,Tim Go - DINO.txt,3.065999984741211,5.111999988555908,4.5239996910095215,3.75,4.5360002517700195,3.497999906539917,4.386000156402588
Seifi Ghasemi,Seifi Ghasemi - APD.txt,3.557999849319458,4.134000301361084,4.51800012588501,3.9000000953674316,3.7199997901916504,3.69599986076355,3.9779999256134033
Gerardo Norcia,Gerardo Norcia - DTE.txt,4.734000205993652,3.437999725341797,4.668000221252441,3.8459999561309814,4.308000087738037,2.687999963760376,3.9539999961853027
Juan Luciano,Juan Luciano - ADM.txt,4.349999904632568,3.444000244140625,4.48799991607666,3.875999927520752,4.0920000076293945,2.940000057220459,3.318000078201294
Duke Austin,Duke Austin - PWR.txt,3.702000141143799,4.122000217437744,4.505999565124512,3.7319998741149902,3.9660000801086426,3.378000259399414,3.80400013923645
Rick Muncrief,Rick Muncrief - DVN.txt,4.638000011444092,3.5099997520446777,4.409999847412109,3.611999988555908,4.085999965667725,2.4720001220703125,3.438000202178955
Jason Hollar,Jason Hollar - CAH.txt,4.458000183105469,3.69599986076355,4.2179999351501465,4.289999961853027,4.595999717712402,3.047999858856201,3.4140000343322754
Laurence Fink,Laurence Fink - BLK.txt,4.404000282287598,3.450000047683716,4.6620001792907715,4.026000022888184,3.941999912261963,2.7300000190734863,4.0980000495910645
David Constable,David Constable - FLR.txt,4.835999965667725,2.4779999256134033,4.776000022888184,3.624000072479248,4.127999782562256,2.6519999504089355,3.1619999408721924
Ernie Herrman,Ernie Herrman - TJX.txt,4.482000350952148,4.355999946594238,4.223999977111816,4.241999626159668,3.7080001831054688,3.132000207901001,4.51200008392334
Robin Vince,Robin Vince - BK.txt,4.601999759674072,4.890000343322754,4.331999778747559,4.013999938964844,3.9119999408721924,2.549999952316284,4.343999862670898
Joe Hinrichs,Joe Hinrichs - CSX.txt,3.8400001525878906,4.770000457763672,4.806000232696533,3.941999912261963,4.037999629974365,3.0959999561309814,4.355999946594238
Robert Ford,Robert Ford - ABT.txt,4.019999980926514,4.746000289916992,4.2179999351501465,3.6480000019073486,4.248000144958496,3.239999771118164,3.8939998149871826
Dara Khosrowshahi,Dara Khosrowshahi - UBER.txt,4.470000267028809,3.0899999141693115,4.355999946594238,3.6659998893737793,4.2300004959106445,2.3580000400543213,3.690000057220459
Lachlan Murdoch,Lachlan Murdoch - FOXA.txt,4.127999782562256,4.565999507904053,4.361999988555908,4.116000175476074,4.188000202178955,3.06000018119812,4.787999629974365
Karen Lynch,1Karen Lynch - CVS.txt,4.895999908447266,4.733999729156494,4.697999477386475,3.7799999713897705,4.230000019073486,2.735999822616577,4.6020002365112305
Tony Spring,Tony Spring - M.txt,4.458000659942627,3.138000011444092,4.044000148773193,4.3919997215271,4.050000190734863,3.01200008392334,3.4019999504089355
Chuck Robbins,Chuck Robbins - CSCO.txt,4.116000175476074,3.947999954223633,4.650000095367432,4.019999980926514,4.182000160217285,3.1679999828338623,4.458000183105469
Andrew Jassy,Andrew Jassy - AMZN.txt,4.800000190734863,2.5380001068115234,4.751999855041504,4.314000129699707,4.050000190734863,2.7960000038146973,3.0840001106262207
Michael Roman,Michael Roman - MMM.txt,4.212000370025635,4.289999961853027,4.434000015258789,3.8519999980926514,4.026000022888184,2.753999948501587,3.863999843597412
Michael Hennigan,Michael Hennigan - MPC.txt,4.254000186920166,5.298000335693359,4.61400032043457,3.306000232696533,4.565999984741211,3.0959999561309814,4.866000175476074
Lisa Su,1Lisa Su - AMD.txt,4.008000373840332,4.51800012588501,4.823999881744385,3.8519999980926514,4.8420000076293945,3.2820000648498535,4.392000198364258
David Flitman,David Flitman - USFD.txt,4.703999996185303,3.618000030517578,4.019999980926514,3.947999954223633,3.443999767303467,2.4900002479553223,3.390000104904175
Alan Schnitzer,Alan Schnitzer- TRV.txt,4.446000099182129,4.439999580383301,4.668000221252441,3.9839999675750732,3.881999969482422,3.131999969482422,4.170000076293945
Carlos Abrams,Carlos Abrams-Rivera - KHC.txt,4.5,3.611999988555908,4.133999824523926,3.6599998474121094,3.7080001831054688,2.8320000171661377,3.5160000324249268
Robert Gamgort,Robert Gamgort - KDP.txt,3.4140000343322754,5.09999942779541,4.355999946594238,3.558000087738037,4.392000198364258,3.4019999504089355,4.331999778747559
Tim Archer,Tim Archer - LRCX.txt,3.863999843597412,4.205999851226807,4.625999927520752,3.390000104904175,4.572000026702881,3.00600004196167,3.80400013923645
Sasan Goodarzi,Sasan Goodarzi - INTU.txt,3.9720001220703125,3.863999605178833,4.253999710083008,4.271999835968018,3.624000072479248,3.2279999256134033,3.894000291824341
Frank Bisignano,Frank Bisignano - FI.txt,4.734000205993652,3.438000202178955,4.572000026702881,3.636000156402588,4.008000373840332,2.6640000343322754,3.881999969482422
Andrew Teno,Andrew Teno - IEP.txt,4.164000034332275,4.716000080108643,4.751999855041504,3.9900002479553223,3.5879998207092285,2.628000020980835,4.344000339508057
Dirk Van de Put,Dirk Van de Put - MDLZ.txt,4.734000205993652,3.7260003089904785,4.133999824523926,3.5460002422332764,4.283999919891357,2.5859999656677246,3.5460000038146973
Maria Black,1Maria Black - ADP.txt,4.187999725341797,3.623999834060669,4.1519999504089355,3.755999803543091,4.164000034332275,3.318000078201294,3.5099997520446777
Ryan Marshall,Ryan Marshall - PHM.txt,4.48799991607666,2.8440001010894775,3.690000057220459,3.3359999656677246,4.734000205993652,2.9820001125335693,3.258000135421753
Sarah London,1Sarah London - CNC.txt,4.164000034332275,4.835999965667725,4.685999870300293,3.9000000953674316,4.655999660491943,2.9039998054504395,4.253999710083008
Chris Winfrey,Chris Winfrey - CHTR.txt,4.788000106811523,3.065999984741211,4.613999843597412,3.4679999351501465,3.438000202178955,2.496000051498413,3.4860000610351562
Jose Almeida,Jose Almeida - BAX.txt,4.877999782562256,3.558000087738037,4.248000144958496,3.8400001525878906,4.236000061035156,2.568000078201294,3.9780001640319824
Chuck Magro,Chuck Magro - CTVA.txt,4.296000003814697,4.104000091552734,3.995999813079834,4.271999835968018,4.601999759674072,2.9580001831054688,3.702000141143799
Chris Kempczinski,Chris Kempczinski - MCD.txt,4.470000267028809,4.133999824523926,4.434000015258789,3.4679999351501465,3.5220000743865967,2.8559999465942383,4.0920000076293945
Michael K. Wirth,Michael K. Wirth - CVX.txt,3.9660000801086426,4.254000186920166,4.164000034332275,3.74399995803833,4.067999839782715,3.3480000495910645,4.517999649047852
David Cordani,David Cordani - CI.txt,3.7380001544952393,5.111999988555908,4.751999855041504,3.7619998455047607,4.343999862670898,3.2339999675750732,4.5
Pat Bowe,Pat Bowe - ANDE.txt,3.318000078201294,4.3979997634887695,4.079999923706055,3.4800000190734863,4.50600004196167,3.498000383377075,4.014000415802002
Roger Penske,Roger Penske - PAG.txt,4.631999969482422,3.936000108718872,4.314000129699707,3.75600004196167,4.3379998207092285,3.1560001373291016,4.031999588012695
George Holm,George Holm - PFGC.txt,3.5820000171661377,4.7220001220703125,4.541999816894531,3.75,4.056000709533691,3.2880001068115234,3.9600002765655518
Rainer Blair,Rainer Blair - DHR.txt,4.5,2.927999973297119,4.2179999351501465,4.008000373840332,3.822000026702881,2.633999824523926,3.191999912261963
Noel Wallace,Noel Wallace - CL.txt,4.380000114440918,3.491999864578247,4.505999565124512,3.558000087738037,3.876000165939331,3.1080000400543213,3.2820000648498535
Patrick Gelsinger,Patrick Gelsinger - INTC.txt,4.212000370025635,3.365999937057495,4.584000110626221,4.206000328063965,4.223999977111816,2.879999876022339,3.9779999256134033
Richard Adkerson,Richard Adkerson - FCX.txt,4.212000370025635,4.613999843597412,4.776000022888184,3.9600002765655518,3.9900002479553223,2.754000186920166,4.320000171661377
Brian Tyler,Brian Tyler - MCK.txt,4.182000160217285,4.926000118255615,4.49399995803833,3.5999999046325684,4.404000282287598,3.0359997749328613,4.062000274658203
Charles Lowrey,Charles Lowrey - PRU.txt,4.368000030517578,4.074000358581543,4.619999885559082,3.570000171661377,4.043999671936035,2.8439998626708984,4.314000129699707
Erik Nordstrom,Erik Nordstrom - JWN.txt,4.560000419616699,5.009999752044678,4.578000068664551,4.2779998779296875,4.0920000076293945,3.1080000400543213,4.445999622344971
Mary Barra,1Mary Barra - GM.txt,4.2300004959106445,3.5339996814727783,4.338000297546387,3.7680001258850098,4.260000228881836,2.927999973297119,3.629999876022339
David Gitlin,David Gitlin - CARR.txt,4.272000312805176,3.8340003490448,4.619999885559082,4.008000373840332,4.439999580383301,3.072000026702881,4.223999977111816
Lal Karsanbhai,Lal Karsanbhai - EMR.txt,4.241999626159668,3.5339999198913574,4.283999919891357,3.9059996604919434,3.815999984741211,2.7899999618530273,3.7380001544952393
Ernie Garcia,Ernie Garcia - CVNA.txt,4.307999610900879,3.4679999351501465,4.590000152587891,3.9660000801086426,3.870000123977661,2.9039998054504395,3.7380001544952393
Michael Manley,Michael Manley - AN.txt,3.995999813079834,3.2939999103546143,4.140000343322754,4.164000034332275,4.446000099182129,3.318000078201294,3.6480000019073486
Bill Nash,Bill Nash - KMX.txt,4.901999473571777,3.497999668121338,4.932000160217285,3.935999631881714,3.3600001335144043,2.8320000171661377,3.8279998302459717
John Ketchum,John Ketchum - NEE.txt,4.932000160217285,5.418000221252441,5.622000217437744,3.2220001220703125,3.4140000343322754,2.9040000438690186,4.8480000495910645
Tho Wilson,Tho Wilson - ALL.txt,4.62600040435791,3.5339999198913574,4.48199987411499,3.9539999961853027,3.4019999504089355,2.934000015258789,3.642000198364258
Bob Pragada,Bob Pragada - J.txt,4.48799991607666,4.283999443054199,4.248000144958496,4.0320000648498535,4.2779998779296875,2.5799999237060547,4.248000144958496
Jim Vena,Jim Vena - UNP.txt,4.236000061035156,4.344000339508057,4.5239996910095215,3.80400013923645,3.995999813079834,3.120000123977661,4.5839996337890625
Doug McMillon,Doug McMillon - WMT.txt,4.548000335693359,3.9300003051757812,4.098000526428223,3.563999891281128,3.809999942779541,2.7780003547668457,4.4579997062683105
Bob Eddy,Bob Eddy - BJ.txt,4.3979997634887695,4.763999938964844,4.452000141143799,3.7200000286102295,3.7259998321533203,2.615999937057495,4.4039998054504395
David Goeckeler,David Goeckeler - WDC.txt,4.53000020980835,4.595999717712402,4.139999866485596,3.6599998474121094,4.254000186920166,2.6519999504089355,4.890000343322754
Bill Rhodes,Bill Rhodes - AZO.txt,4.595999717712402,3.6060001850128174,4.48799991607666,3.888000011444092,3.7080001831054688,2.5980000495910645,3.815999984741211
Rajesh Subramaniam,Rajesh Subramaniam - FDX.txt,4.314000129699707,4.188000202178955,4.62000036239624,3.929999828338623,4.446000099182129,2.6100001335144043,4.199999809265137
